,Date,File Name,Experiment Type,QC?,Diff?,Cell Line,CL/CR#,Final Clone?,Passage,Gene,Protein,Fluorescent Protein,Other Label,Microscope,Objective,Dimension,MP?,Time-lapse,Exp. Details,Other,User,Path
667,2017-07-27 00:00:00,20170727_M01_001.czi,Cardios,No,cardiomyocyte,39.0,,No,,ACTN2,alpha actinin 2,EGFP,,ZSD0,40x/1.2W,2D,Yes,Yes,"a final attempt at imaging deforming beads; 50 kPa stiffness, short time interval, 50K cells/well; still not able to see beads deforming :(",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170727
668,2017-08-07 00:00:00,20170808_M01_001.czi,AdditionalWorkup,No,iPSC,30.0,22,No,,MAP1LC3B,LC3,EGFP,,ZSD0,20x/0.80,3D,Yes,Yes,long (~33 hr) timelapse (10 min interval) of LC3 after induction with 800 nM leupeptin,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170807
669,2017-08-17 00:00:00,20170817_M03_001.czi,Cardios,No,cardiomyocyte,37.0,27,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,63x/1.2W,3D,No,Yes,"Lian vs. Murry protocol comparison, round 3; PDL/fib imaging; beautiful Murry timelapse",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170817
670,2017-08-17 00:00:00,20170817_M03_002.czi,Cardios,No,cardiomyocyte,37.0,27,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,63x/1.2W,3D,No,Yes,"Lian vs. Murry protocol comparison, round 3; PDL/fib imaging; beautiful Murry timelapse",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170817
671,2017-09-15 00:00:00,20170915_M03_001.czi,Force Based Assay,No,iPSC,0.0,,No,,,,,,ZSD0,20x/0.80,2D,Yes,Yes,acrylamide with hiPSCs again,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170915
672,2017-09-26 00:00:00,20170926_M01_001.czi,Force Based Assay,No,cardiomyocyte,37.0,27,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,"imaging cardios on 3 kPa acrylamide; all ""young"" cardios, replated 9/13 (experiment included 4 week old cardios, which did not plate well)",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170926
673,2017-09-27 00:00:00,20170927_M03_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,63x/1.2W,3D,Yes,Yes,attempting to kill the cardios; single channel (488) timelapse z-stacks; cells seem pretty fine,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170927
674,2017-09-28 00:00:00,20170928_M01_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
675,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt1.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
676,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt2.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
677,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt3.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
678,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt4.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
679,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt5.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
680,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt6.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
681,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt7.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
682,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt8.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
683,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt9.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
684,2017-09-28 00:00:00,20170928_M01_002_AcquisitionBlock1_pt10.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,stopping beating initial experiments; see notes for more info,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170928
685,2017-09-29 00:00:00,20170929_M03_001.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,100x/1.25W,3D,Yes,Yes,trying to kill cardios with dyes (3 lasers) with z-stack timecourse,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20170929
686,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt1.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
687,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt2.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
688,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt3.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
689,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt4.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
690,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt5.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
691,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt6.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
692,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt7.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
693,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt8.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
694,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt9.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
695,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt10.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
696,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt11.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
697,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt12.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
698,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt13.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
699,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt14.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
700,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt15.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
701,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt16.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
702,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt17.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
703,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt18.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
704,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt19.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
705,2017-10-12 00:00:00,20171012_AcquisitionBlock1_pt20.czi,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,testing stop the beating at room temp (with or without RT media change- see notes for info),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171012
706,2017-11-01 00:00:00,20171101_M04_001.czi,Cardios,No,cardiomyocyte,13.0,210,Yes,,LMNB1,lamin B1,EGFP,,ZSD3,20x/0.80,2D,No,Yes,"20x beating movie (taken for lab meeting, but nicely shows contractions on PEI/laminin",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171101
707,2017-11-01 00:00:00,20171101_M04_002.czi,Cardios,No,cardiomyocyte,13.0,210,Yes,,LMNB1,lamin B1,EGFP,,ZSD3,20x/0.80,2D,No,Yes,"20x beating movie (taken for lab meeting, but nicely shows contractions on PEI/laminin",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171101
708,2017-11-03 00:00:00,20171103_M01.sld,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,3i0_SD,20x/0.80,2D,Yes,Yes,"imaging of diffs on glass for Angel; M01 is cytokine protocol, M02 is small molecule- just wanted some nice pictures of how the cells looked",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171103
709,2017-11-03 00:00:00,20171103_M02.sld,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,3i0_SD,20x/0.80,2D,Yes,Yes,"imaging of diffs on glass for Angel; M01 is cytokine protocol, M02 is small molecule- just wanted some nice pictures of how the cells looked",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171103
710,2017-11-10 00:00:00,20171110_M01.sld,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,3i0_SD,10x/0.63,3D,Yes,Yes,"imaging diffs on glass for Angel; M01 is cytokine, M02 is small molecule; kind of random collection of images",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171110
711,2017-11-10 00:00:00,20171110_M02.sld,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,3i0_SD,10x/0.63,3D,Yes,Yes,"imaging diffs on glass for Angel; M01 is cytokine, M02 is small molecule; kind of random collection of images",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171110
712,2017-11-11 00:00:00,20171111_M01_001.czi,Cardios,No,cardiomyocyte,13.0,210,Yes,,LMNB1,lamin B1,EGFP,,ZSD0,20x/0.80,3D,Yes,Yes,"long term (~18 hours) imaging of cardio lines at 20x; 5 minute interval, not much happens for any of these lines…",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171111
713,2017-11-11 00:00:00,20171111_M01_002.czi,Cardios,No,cardiomyocyte,11.0,27,Yes,,TOMM20,Tom20,EGFP,,ZSD3,20x/0.80,3D,Yes,Yes,"long term (~18 hours) imaging of cardio lines at 20x; 5 minute interval, not much happens for any of these lines…",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171111
714,2017-11-11 00:00:00,20171111_M01_003.czi,Cardios,No,cardiomyocyte,14.0,6,Yes,,FBL,fibrillarin,EGFP,,ZSD1,20x/0.80,3D,Yes,Yes,"long term (~18 hours) imaging of cardio lines at 20x; 5 minute interval, not much happens for any of these lines…",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171111
715,2017-11-14 00:00:00,20171114_M01.sld,Cardios,No,cardiomyocyte,37.0,172,No,,TNNI1,"troponin I1, slow skeletal type",EGFP,,3i0_SD,10x/0.63,2D,No,Yes,imaging diffs on glass for Angel; just taking a quick 10x movie of small molecule protocol beating,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171114
716,2017-11-21 00:00:00,20171121_M02_001.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 1; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171121
717,2017-11-21 00:00:00,20171121_M02_002.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 1; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171121
718,2017-11-21 00:00:00,20171121_M02_003.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 1; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171121
719,2017-11-21 00:00:00,20171121_M02_004.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 1; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171121
720,2017-11-28 00:00:00,20171128_M02_001.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 2; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171128
721,2017-11-28 00:00:00,20171128_M02_002.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 2; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171128
722,2017-11-28 00:00:00,20171128_M02_003.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 2; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171128
723,2017-11-28 00:00:00,20171128_M04_001.czi,Force Based Assay,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,cardios on acrylamide; session 2; see notes,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171128
724,2017-11-28 00:00:00,20171128_M06_001.czi,Force Based Assay,No,cardiomyocyte,39.0,92,,,ACTN2,alpha actinin 2,EGFP,,ZSD1,40x/1.2W,2D,Yes,Yes,imaging the beautiful old (from 10/27) alpha actinins; timelapse,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171128
725,2017-12-14 00:00:00,20171214_M01_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,20x/0.80,2D,Yes,Yes,Trying to do stop the beating; failed experiment (too low concentrations),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171214
726,2017-12-15 00:00:00,20171215_M02_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,Stop the beating; WAY higher BDM and SNB concetrations; see notes for details; initial small movies of beating in all wells,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171215
727,2017-12-15 00:00:00,20171215_M02_002.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,"Stop the beating; WAY higher BDM and SNB concetrations; see notes for details; beating, post drug application",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171215
728,2017-12-15 00:00:00,20171215_M02_003.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,"Stop the beating; WAY higher BDM and SNB concetrations; see notes for details; beating after drug washout (just 20 mM, 50 mM BDM wells + media exchange well)",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171215
729,2017-12-18 00:00:00,20171218_M02_001-02.czi,Cardios,No,cardiomyocyte,48.0,cr1,,,TTN,titin,EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,"Stop the beating, round 2; using titin this time to look at the sarcomeres again at 40x to see if they look bad; see notes for details",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171218
730,2017-12-18 00:00:00,20171218_M02_001.czi,Cardios,No,cardiomyocyte,48.0,cr1,,,TTN,titin,EGFP,,ZSD2,20x/0.80,2D,Yes,Yes,"Stop the beating, round 2; using titin this time to look at the sarcomeres again at 40x to see if they look bad; see notes for details",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2017/20171218
731,2018-01-31 00:00:00,20180131_M02_001.sld,AdditionalWorkup,No,,58.0,67,,,CTNNB1,beta catenin,EGFP,,3i0_SD,63x/1.2W,3D,Yes,Yes,Just for fun timelapse,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180131
732,2018-02-03 00:00:00,20180203_M01_001.czi,AdditionalWorkup,no,iPSC,14.0,6,yes,,FBL,fibrillarin,EGFP,,ZSD0,20x/0.80,3D,Yes,Yes,long fibrillarin movies; 5 min time interval,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180203
733,2018-02-05 00:00:00,20180205_M01_001.czi,,No,iPSC,0.0,0,,,,,,,ZSD2,100x/1.25W,3D,Yes,Yes,"timelapse movies, TL only, for Chek/Greg prediction paper",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180205
734,2018-02-06 00:00:00,20180206_M01_001.czi,,No,iPSC,14.0,6,yes,,FBL,fibrillarin,EGFP,,ZSD2,100x/1.25W,3D,Yes,Yes,"more movies for Chek; block 1 is TL only stacks, block 2 is TL + 488 (to get longer movies than normally possible)- for validation of predictions",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180206
735,2018-02-06 00:00:00,20180206_M01_002.czi,,No,iPSC,25.0,44,yes,,ST6GAL1,"beta-galactoside alpha-2,6-sialyltransferase 1",EGFP,,ZSD2,100x/1.25W,3D,Yes,Yes,"more movies for Chek; block 1 is TL only stacks, block 2 is TL + 488 (to get longer movies than normally possible)- for validation of predictions",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180206
736,2018-02-08 00:00:00,20180208_M04_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,40x/1.2W,2D,No,Yes,Biolamina cardios (diff on glass- imaging for Angel)- z-stacks,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180208
737,2018-02-08 00:00:00,20180208_M04_002.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,40x/1.2W,2D,No,Yes,Biolamina cardios (diff on glass- imaging for Angel)- z-stacks,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180208
738,2018-02-08 00:00:00,20180208_M04_003.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,40x/1.2W,2D,No,Yes,Biolamina cardios (diff on glass- imaging for Angel)- z-stacks,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180208
739,2018-02-08 00:00:00,20180208_M04_004.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD0,40x/1.2W,2D,No,Yes,Biolamina cardios (diff on glass- imaging for Angel)- z-stacks,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180208
740,2018-02-11 00:00:00,20180211_M03_001.czi,AdditionalWorkup,,IPSC,53.0,16,,,GJA1,connexin 43,EGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,images for release (100x movies),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180211
741,2018-02-11 00:00:00,20180211_M04_001.czi,AdditionalWorkup,,iPSC,53.0,16,,,GJA1,connexin 43,EGFP,,ZSD0,20x/0.80,3D,Yes,Yes,images for release (20x movies),,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180211
742,2018-02-13 00:00:00,20180213_M05_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD2,100x/1.25W,3D,Yes,Yes,images for Chek/Greg; prediction paper,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180213
743,2018-02-22 00:00:00,20180222_M03_001.czi,CardiosMinipipeline,No,cardiomyocyte,54.0,,,,AAVS1-CAX,,mTagRFPT,,ZSD0,20x/0.80,2D,Yes,Yes,"Attempt one of doing cardio minipipeline; complicated, see notes for details",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180222
744,2018-02-22 00:00:00,20180222_M08_001.czi,CardiosMinipipeline,No,cardiomyocyte,54.0,,,,AAVS1-CAX,,mTagRFPT,,ZSD0,20x/0.80,2D,Yes,Yes,post-washout timelapses to see if cells start beating again,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180222
745,2018-02-23 00:00:00,20180223_M02_001.czi,Cardios,No,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,"cardios on acrylamide; ~17 days post-replating, on 10, 30, 50, 70 kPa gels",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180223
746,2018-02-23 00:00:00,20180223_M02_002.czi,Cardios,no,cardiomyocyte,37.0,172,,,TNNI1,"troponin I1, slow skeletal type",EGFP,,ZSD1,20x/0.80,2D,Yes,Yes,"cardios on acrylamide; ~17 days post-replating, on 10, 30, 50, 70 kPa gels",,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180223
747,2018-02-28 00:00:00,20180228_M01_002.czi,Cardios,No,cardiomyocyte,,,,,ACTN1,alpha actinin 1,EGFP,,ZSD0,40x/1.2W,2D,Yes,Yes,imaging ACTN1 cardios; timelapse,,MH,/allen/aics/assay-dev/MicroscopyData/Melissa/2018/20180228
